,0
0,0.16601066217938112
1,0.5272164229844044
2,0.840964972169442
3,0.543018378254623
4,0.5483711041444123
5,0.25614488942554003
6,0.8752577178566106
7,0.6187512150789193
8,0.3841311026338595
9,1.1102230246251565e-16
10,0.7633623561121524
11,0.3831064007546963
12,0.5058732238079781
13,0.3043515029390472
14,0.6232036478297517
15,0.4685258083384428
16,0.606690252884256
17,0.4002579811842153
18,0.22090099036449948
19,0.4925677132880149
20,0.35729376415707875
21,0.35144408635793606
22,0.161803261430483
23,0.7975688803287811
24,0.6065131718983715
25,0.4702671593118707
26,0.4304869269695669
27,0.5847303725764105
28,0.6685789495199392
29,0.49506557873809687
30,0.45452826224279524
31,0.37847116368730477
32,0.6997008095215341
33,0.5420668667452738
34,0.491026323368605
35,0.5049416072132084
36,0.5453409227999362
37,0.35246773519951663
38,0.3394163187336191
39,0.3850565618517276
40,0.551989471480346
41,0.49709979098795043
42,0.4900760950888268
43,0.5957449394701271
44,0.5747311492751763
45,0.5274114221164189
46,0.35291233260479143
47,0.741424072554503
48,0.25521127448233344
49,0.6351400662374199
50,0.17084764457342697
51,0.4842221782807577
52,0.5508740729999264
53,0.5760411120939143
54,0.8618209366424511
55,0.7556747992694971
56,0.694912428375854
57,0.5976145304856334
58,0.4076506661567269
59,0.12724661277161797
60,0.4718917209825958
61,0.9543783161650579
62,0.39844340520116606
63,0.5575847587669238
64,0.49337043405043096
65,0.8830177533806322
66,0.46018504106846536
67,0.5813702027200766
68,0.6754465066235812
69,0.5935508511560759
70,0.6753675856667941
71,1.4802973661668753e-16
72,0.7674509070683831
73,0.42616284307554175
74,0.6189534857359793
75,0.7906982709205481
76,0.18857894220917534
77,0.7790174548091775
78,0.5629207707684736
79,1.0520036597671787
80,0.6776604263486186
81,0.343298821737594
82,0.5513020236071148
83,0.36207650699876476
84,0.5822561794759702
85,0.51465914954066
86,0.8609469254809838
87,0.7093523294763195
88,0.6683616984079447
89,0.7320667284361795
90,0.44490671251334396
91,0.38858629186313204
92,0.5051848602399329
93,0.3234549890626377
94,0.622784038418369
95,0.4039179252959343
96,0.6585927770414042
97,0.37460160357869854
98,0.5458611680147846
99,0.6340329192119315
100,7.401486830834377e-17
101,0.6294965493478348
102,0.40001963892651127
103,0.7469465587021554
104,1.0164971893849641
105,0.5255408851954281
106,0.6632276366999271
107,0.817535986387981
108,0.3528434303200234
109,0.3163914181434965
110,0.3998429172605149
111,0.6565803609723643
112,0.5655753939835455
113,0.5913279971583434
114,0.41811487441387335
115,1.0696675585063535
116,0.700643635977534
117,0.1766357266652782
118,0.6555665895420812
119,0.2909473584802561
120,0.6896691001159128
121,0.7757280972263368
122,0.41706839504166765
123,0.5900391237795216
124,0.6982548512583783
125,0.5278210640868768
126,0.4684402862485362
127,0.8627219926059114
128,0.48484040158609687
129,0.41443849210720757
130,0.7632022752613763
131,0.25838387723086453
132,0.4785606364122811
133,0.5410190899255509
134,0.32446197468370463
135,0.5936376172516747
136,0.49756716094828335
137,0.6903407920302493
138,0.31734579234794846
139,0.6763831819091721
140,0.48126641294013567
141,0.22453899468796068
142,0.28875431565541715
