,0
0,0.75
1,0.68
2,0.6
3,0.4782608695652174
4,0.3333333333333333
5,0.8947368421052632
6,0.2
7,0.4
8,0.7272727272727273
9,1.0
10,0.625
11,0.6666666666666666
12,0.6923076923076923
13,0.8
14,0.5
15,0.631578947368421
16,0.6923076923076923
17,0.5789473684210527
18,0.7142857142857143
19,0.46153846153846156
20,0.6363636363636364
21,0.68
22,0.7142857142857143
23,0.3333333333333333
24,0.5405405405405406
25,0.4
26,0.2727272727272727
27,0.5555555555555556
28,0.42592592592592593
29,0.5
30,0.65
31,0.6538461538461539
32,0.4
33,0.6818181818181818
34,0.4444444444444444
35,0.3333333333333333
36,0.5714285714285714
37,0.8888888888888888
38,0.6666666666666666
39,0.7
40,0.5
41,0.7272727272727273
42,0.5909090909090909
43,0.5
44,0.3684210526315789
45,0.3888888888888889
46,0.8
47,0.4444444444444444
48,0.6923076923076923
49,0.6666666666666666
50,0.8181818181818182
51,0.5555555555555556
52,0.4782608695652174
53,0.375
54,0.4583333333333333
55,0.7058823529411765
56,0.3793103448275862
57,0.3333333333333333
58,0.5555555555555556
59,0.75
60,0.5217391304347826
61,0.3076923076923077
62,0.631578947368421
63,0.5294117647058824
64,0.6666666666666666
65,0.5384615384615384
66,0.5882352941176471
67,0.5384615384615384
68,0.6785714285714286
69,0.4444444444444444
70,0.5357142857142857
71,1.0
72,0.6666666666666666
73,0.631578947368421
74,0.5666666666666667
75,0.5833333333333334
76,0.8333333333333334
77,0.3076923076923077
78,0.7222222222222222
79,0.2857142857142857
80,0.3
81,0.4
82,0.36363636363636365
83,0.6521739130434783
84,0.5714285714285714
85,0.6842105263157895
86,0.16666666666666666
87,0.3333333333333333
88,0.41379310344827586
89,0.5833333333333334
90,0.5357142857142857
91,0.6818181818181818
92,0.6
93,0.9
94,0.5
95,0.56
96,0.5416666666666666
97,0.7777777777777778
98,0.6
99,0.5
100,0.6666666666666666
101,0.34615384615384615
102,0.45454545454545453
103,0.18181818181818182
104,0.25
105,0.5135135135135135
106,0.3333333333333333
107,0.14285714285714285
108,0.625
109,0.8333333333333334
110,0.6190476190476191
111,0.2727272727272727
112,0.1111111111111111
113,0.4
114,0.6086956521739131
115,0.4444444444444444
116,0.5357142857142857
117,0.7777777777777778
118,0.7
119,0.6666666666666666
120,0.45454545454545453
121,0.5
122,0.6666666666666666
123,0.5185185185185185
124,0.6666666666666666
125,0.47619047619047616
126,0.5416666666666666
127,0.5
128,0.7073170731707317
129,0.625
130,0.4444444444444444
131,0.75
132,0.5142857142857142
133,0.5263157894736842
134,0.75
135,0.47058823529411764
136,0.47058823529411764
137,0.7142857142857143
138,0.6818181818181818
139,0.42857142857142855
140,0.47058823529411764
141,0.8888888888888888
142,0.8
143,0.7142857142857143
144,0.6
145,0.6666666666666666
146,0.2
147,0.6153846153846154
148,0.0
149,0.5882352941176471
150,0.16666666666666666
151,0.45454545454545453
152,0.5
153,0.2857142857142857
154,0.8
155,0.4166666666666667
156,0.5
157,0.18181818181818182
158,0.5882352941176471
159,0.47619047619047616
160,0.1111111111111111
161,1.0
162,0.6071428571428571
163,0.4
164,0.3076923076923077
165,0.2727272727272727
166,0.5555555555555556
167,0.7272727272727273
168,0.5714285714285714
169,0.6111111111111112
170,0.36666666666666664
171,0.3684210526315789
172,1.0
173,0.5555555555555556
174,0.6363636363636364
175,0.55
176,0.5714285714285714
177,0.3333333333333333
178,0.7692307692307693
179,0.6428571428571429
180,0.4666666666666667
181,0.4166666666666667
182,0.43333333333333335
183,0.4
184,0.52
185,0.7647058823529411
186,0.6428571428571429
187,0.45454545454545453
188,0.46153846153846156
189,0.37037037037037035
190,0.45454545454545453
191,0.7407407407407407
192,0.0
193,0.4117647058823529
194,0.1111111111111111
195,0.46153846153846156
196,0.7368421052631579
197,0.9166666666666666
198,0.6923076923076923
199,0.5294117647058824
200,0.3888888888888889
201,0.35
202,1.0
203,0.5555555555555556
204,0.696969696969697
205,0.1
206,0.5238095238095238
207,0.3333333333333333
208,0.3125
209,0.5
210,0.375
211,0.8181818181818182
212,0.9285714285714286
213,0.6666666666666666
214,0.4444444444444444
215,0.5714285714285714
216,0.56
217,0.75
218,0.4358974358974359
219,0.7741935483870968
220,0.5384615384615384
221,0.6153846153846154
222,0.4
223,0.5
224,0.6521739130434783
225,0.875
226,0.5
227,0.3
228,0.5142857142857142
229,0.6111111111111112
230,0.14285714285714285
231,0.5
232,0.4
233,0.8181818181818182
234,0.4642857142857143
235,0.65
236,0.5
237,0.45
238,0.3333333333333333
239,0.5714285714285714
240,0.5714285714285714
241,0.5
242,0.5945945945945946
243,0.375
244,0.6666666666666666
245,0.6
246,0.25
247,0.6666666666666666
248,0.4090909090909091
249,0.55
250,0.75
251,0.3333333333333333
252,0.6451612903225806
253,0.5
254,0.7
255,0.5833333333333334
256,0.45454545454545453
257,0.5555555555555556
258,0.5714285714285714
259,0.9285714285714286
260,0.38461538461538464
261,0.5384615384615384
262,1.0
263,0.4782608695652174
264,0.3333333333333333
265,0.5
266,0.5384615384615384
267,0.47368421052631576
268,0.23076923076923078
269,0.4827586206896552
270,0.4
271,0.4375
272,0.7272727272727273
273,0.6666666666666666
274,0.4
275,0.2727272727272727
276,0.5263157894736842
277,0.52
278,0.8333333333333334
279,0.4117647058823529
280,0.6153846153846154
281,0.25
282,0.6428571428571429
283,0.39285714285714285
284,0.39285714285714285
285,0.2
286,0.5555555555555556
287,0.6666666666666666
288,0.1
289,0.3939393939393939
290,0.45454545454545453
291,0.6363636363636364
292,0.42857142857142855
293,0.5
294,0.6086956521739131
295,0.6
296,0.29411764705882354
297,0.8125
298,0.7333333333333333
299,0.29411764705882354
300,0.55
301,0.6923076923076923
302,0.44
303,0.3409090909090909
304,0.75
305,0.47368421052631576
306,0.6
307,0.8571428571428571
308,0.4166666666666667
309,0.36363636363636365
310,0.8888888888888888
311,0.5
312,0.5
313,0.625
314,0.5357142857142857
315,0.45
316,0.25
317,0.3157894736842105
318,0.5238095238095238
319,0.3333333333333333
320,0.5
321,0.4444444444444444
322,0.4230769230769231
